flippase_id,serotype_id,flippase_long,substrate_long,output_rpm,fold_change,ratio,log2_fold_change,is_cognate,is_gof,flippase_group
45J,33F,Cps45J,Serotype 33F CPS precursor,0.0,102.0,1.02,0.02856915219677092,False,False,strict_named
45J,33B,Cps45J,Serotype 33B CPS precursor,0.1,92.0,0.92,-0.12029423371771177,False,False,strict_named
45J,33C,Cps45J,Serotype 33C CPS precursor,0.1,119.0,1.19,0.25096157353321874,False,False,strict_named
45J,33D,Cps45J,Serotype 33D CPS precursor,0.0,112.0,1.12,0.16349873228287956,False,False,strict_named
45J,34,Cps45J,Serotype 34 CPS precursor,0.1,115.0,1.15,0.2016338611696504,False,False,strict_named
45J,35A,Cps45J,Serotype 35A CPS precursor,0.0,97.0,0.97,-0.043943347587597055,False,False,strict_named
45J,35B,Cps45J,Serotype 35B CPS precursor,0.3,114.0,1.14,0.18903382439001687,False,False,strict_named
45J,35C,Cps45J,Serotype 35C CPS precursor,0.0,98.0,0.98,-0.029146345659516508,False,False,strict_named
45J,36,Cps45J,Serotype 36 CPS precursor,0.0,95.0,0.95,-0.07400058144377693,False,False,strict_named
45J,39,Cps45J,Serotype 39 CPS precursor,0.1,127.0,1.27,0.34482849699744117,False,False,strict_named
45J,40,Cps45J,Serotype 40 CPS precursor,0.0,118.0,1.18,0.23878685958711648,False,False,strict_named
45J,41A,Cps45J,Serotype 41A CPS precursor,0.0,101.0,1.01,0.014355292977070054,False,False,strict_named
45J,41F,Cps45J,Serotype 41F CPS precursor,0.1,86.0,0.86,-0.21759143507262677,False,False,strict_named
45J,42,Cps45J,Serotype 42 CPS precursor,0.0,99.0,0.99,-0.014499569695115089,False,False,strict_named
45J,43,Cps45J,Serotype 43 CPS precursor,0.0,106.0,1.06,0.08406426478847455,False,False,strict_named
45J,44,Cps45J,Serotype 44 CPS precursor,0.1,89.0,0.89,-0.16812275880832692,False,False,strict_named
45J,45,Cps45J,Serotype 45 CPS precursor,14.0,88.0,0.88,-0.18442457113742744,True,False,strict_named
45J,46,Cps45J,Serotype 46 CPS precursor,0.1,98.0,0.98,-0.029146345659516508,False,False,strict_named
45J,47A,Cps45J,Serotype 47A CPS precursor,0.1,90.0,0.9,-0.15200309344504995,False,False,strict_named
45J,47F,Cps45J,Serotype 47F CPS precursor,0.1,99.0,0.99,-0.014499569695115089,False,False,strict_named
45J,48,Cps45J,Serotype 48 CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,strict_named
46J,1,Cps46J,Serotype 1 CPS precursor,0.1,55.0,0.55,-0.862496476250065,False,False,unclassified
46J,2,Cps46J,Serotype 2 CPS precursor,0.0,57.0,0.57,-0.8109661756099832,False,False,unclassified
46J,4,Cps46J,Serotype 4 CPS precursor,0.2,56.0,0.56,-0.8365012677171204,False,False,unclassified
46J,5,Cps46J,Serotype 5 CPS precursor,1.9,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,6A,Cps46J,Serotype 6A CPS precursor,0.5,58.0,0.58,-0.7858751946471527,False,False,unclassified
46J,6B,Cps46J,Serotype 6B CPS precursor,0.1,60.0,0.6,-0.7369655941662062,False,False,unclassified
46J,6C,Cps46J,Serotype 6C CPS precursor,0.1,57.0,0.57,-0.8109661756099832,False,False,unclassified
46J,6D,Cps46J,Serotype 6D CPS precursor,0.2,44.0,0.44,-1.1844245711374275,False,False,unclassified
46J,7A,Cps46J,Serotype 7A CPS precursor,1.3,53.0,0.53,-0.9159357352115255,False,False,unclassified
46J,7B,Cps46J,Serotype 7B CPS precursor,0.4,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,7C,Cps46J,Serotype 7C CPS precursor,0.4,58.0,0.58,-0.7858751946471527,False,False,unclassified
46J,7F,Cps46J,Serotype 7F CPS precursor,3.4,53.0,0.53,-0.9159357352115255,False,False,unclassified
46J,8,Cps46J,Serotype 8 CPS precursor,1.0,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,9N,Cps46J,Serotype 9N CPS precursor,1.5,56.0,0.56,-0.8365012677171204,False,False,unclassified
46J,9V,Cps46J,Serotype 9V CPS precursor,1.4,61.0,0.61,-0.7131188522118385,False,False,unclassified
46J,9A,Cps46J,Serotype 9A CPS precursor,1.7,63.0,0.63,-0.6665762662748083,False,False,unclassified
46J,9L,Cps46J,Serotype 9L CPS precursor,1.1,54.0,0.54,-0.888968687611256,False,False,unclassified
46J,10A,Cps46J,Serotype 10A CPS precursor,0.1,63.0,0.63,-0.6665762662748083,False,False,unclassified
46J,10C,Cps46J,Serotype 10C CPS precursor,0.2,58.0,0.58,-0.7858751946471527,False,False,unclassified
46J,10F,Cps46J,Serotype 10F CPS precursor,0.5,67.0,0.67,-0.5777669993169522,False,False,unclassified
46J,12A,Cps46J,Serotype 12A CPS precursor,19.0,54.0,0.54,-0.888968687611256,False,False,unclassified
46J,12B,Cps46J,Serotype 12B CPS precursor,12.0,56.0,0.56,-0.8365012677171204,False,False,unclassified
46J,12F,Cps46J,Serotype 12F CPS precursor,11.4,61.0,0.61,-0.7131188522118385,False,False,unclassified
46J,13,Cps46J,Serotype 13 CPS precursor,0.2,67.0,0.67,-0.5777669993169522,False,False,unclassified
46J,14,Cps46J,Serotype 14 CPS precursor,0.1,45.0,0.45,-1.15200309344505,False,False,unclassified
46J,15A,Cps46J,Serotype 15A CPS precursor,0.6,59.0,0.59,-0.7612131404128835,False,False,unclassified
46J,15B,Cps46J,Serotype 15B CPS precursor,0.1,40.0,0.4,-1.3219280948873622,False,False,unclassified
46J,15C,Cps46J,Serotype 15C CPS precursor,2.1,63.0,0.63,-0.6665762662748083,False,False,unclassified
46J,15F,Cps46J,Serotype 15F CPS precursor,0.1,56.0,0.56,-0.8365012677171204,False,False,unclassified
46J,16F,Cps46J,Serotype 16F CPS precursor,0.2,66.0,0.66,-0.5994620704162712,False,False,unclassified
46J,17A,Cps46J,Serotype 17A CPS precursor,0.3,64.0,0.64,-0.6438561897747247,False,False,unclassified
46J,17F,Cps46J,Serotype 17F CPS precursor,0.2,71.0,0.71,-0.4941090702700427,False,False,unclassified
46J,18A,Cps46J,Serotype 18A CPS precursor,0.5,65.0,0.65,-0.6214883767462701,False,False,unclassified
46J,18B,Cps46J,Serotype 18B CPS precursor,0.9,54.0,0.54,-0.888968687611256,False,False,unclassified
46J,18C,Cps46J,Serotype 18C CPS precursor,1.8,49.0,0.49,-1.0291463456595165,False,False,unclassified
46J,18F,Cps46J,Serotype 18F CPS precursor,0.1,53.0,0.53,-0.9159357352115255,False,False,unclassified
46J,19A,Cps46J,Serotype 19A CPS precursor,0.5,64.0,0.64,-0.6438561897747247,False,False,unclassified
46J,19B,Cps46J,Serotype 19B CPS precursor,0.0,55.0,0.55,-0.862496476250065,False,False,unclassified
46J,19C,Cps46J,Serotype 19C CPS precursor,0.3,55.0,0.55,-0.862496476250065,False,False,unclassified
46J,19F,Cps46J,Serotype 19F CPS precursor,0.2,50.0,0.5,-1.0,False,False,unclassified
46J,20,Cps46J,Serotype 20 CPS precursor,0.2,58.0,0.58,-0.7858751946471527,False,False,unclassified
46J,21,Cps46J,Serotype 21 CPS precursor,0.0,52.0,0.52,-0.9434164716336325,False,False,unclassified
46J,22A,Cps46J,Serotype 22A CPS precursor,0.1,55.0,0.55,-0.862496476250065,False,False,unclassified
46J,22F,Cps46J,Serotype 22F CPS precursor,0.3,59.0,0.59,-0.7612131404128835,False,False,unclassified
46J,23A,Cps46J,Serotype 23A CPS precursor,0.8,60.0,0.6,-0.7369655941662062,False,False,unclassified
46J,23B,Cps46J,Serotype 23B CPS precursor,0.1,57.0,0.57,-0.8109661756099832,False,False,unclassified
46J,23F,Cps46J,Serotype 23F CPS precursor,0.7,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,24A,Cps46J,Serotype 24A CPS precursor,0.3,57.0,0.57,-0.8109661756099832,False,False,unclassified
46J,24B,Cps46J,Serotype 24B CPS precursor,0.5,58.0,0.58,-0.7858751946471527,False,False,unclassified
46J,24F,Cps46J,Serotype 24F CPS precursor,0.3,58.0,0.58,-0.7858751946471527,False,False,unclassified
46J,27,Cps46J,Serotype 27 CPS precursor,0.6,74.0,0.74,-0.4344028241457749,False,False,unclassified
46J,28A,Cps46J,Serotype 28A CPS precursor,0.1,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,28F,Cps46J,Serotype 28F CPS precursor,0.1,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,29,Cps46J,Serotype 29 CPS precursor,0.1,50.0,0.5,-1.0,False,False,unclassified
46J,31,Cps46J,Serotype 31 CPS precursor,0.1,75.0,0.75,-0.4150374992788438,False,False,unclassified
46J,32A,Cps46J,Serotype 32A CPS precursor,0.1,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,32F,Cps46J,Serotype 32F CPS precursor,0.1,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,33A,Cps46J,Serotype 33A CPS precursor,0.0,56.0,0.56,-0.8365012677171204,False,False,unclassified
46J,33F,Cps46J,Serotype 33F CPS precursor,0.0,54.0,0.54,-0.888968687611256,False,False,unclassified
46J,33B,Cps46J,Serotype 33B CPS precursor,1.2,61.0,0.61,-0.7131188522118385,False,False,unclassified
46J,33C,Cps46J,Serotype 33C CPS precursor,0.1,55.0,0.55,-0.862496476250065,False,False,unclassified
46J,33D,Cps46J,Serotype 33D CPS precursor,0.1,55.0,0.55,-0.862496476250065,False,False,unclassified
46J,34,Cps46J,Serotype 34 CPS precursor,0.1,55.0,0.55,-0.862496476250065,False,False,unclassified
46J,35A,Cps46J,Serotype 35A CPS precursor,0.1,58.0,0.58,-0.7858751946471527,False,False,unclassified
46J,35B,Cps46J,Serotype 35B CPS precursor,0.5,54.0,0.54,-0.888968687611256,False,False,unclassified
46J,35C,Cps46J,Serotype 35C CPS precursor,0.1,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,36,Cps46J,Serotype 36 CPS precursor,0.0,65.0,0.65,-0.6214883767462701,False,False,unclassified
46J,39,Cps46J,Serotype 39 CPS precursor,0.2,53.0,0.53,-0.9159357352115255,False,False,unclassified
46J,40,Cps46J,Serotype 40 CPS precursor,0.0,64.0,0.64,-0.6438561897747247,False,False,unclassified
46J,41A,Cps46J,Serotype 41A CPS precursor,0.1,62.0,0.62,-0.6896598793878495,False,False,unclassified
46J,41F,Cps46J,Serotype 41F CPS precursor,0.2,60.0,0.6,-0.7369655941662062,False,False,unclassified
46J,42,Cps46J,Serotype 42 CPS precursor,0.1,59.0,0.59,-0.7612131404128835,False,False,unclassified
46J,43,Cps46J,Serotype 43 CPS precursor,0.1,63.0,0.63,-0.6665762662748083,False,False,unclassified
46J,44,Cps46J,Serotype 44 CPS precursor,22.2,65.0,0.65,-0.6214883767462701,False,False,unclassified
46J,45,Cps46J,Serotype 45 CPS precursor,0.3,61.0,0.61,-0.7131188522118385,False,False,unclassified
46J,46,Cps46J,Serotype 46 CPS precursor,22.1,69.0,0.69,-0.5353317329965558,True,False,unclassified
46J,47A,Cps46J,Serotype 47A CPS precursor,0.1,67.0,0.67,-0.5777669993169522,False,False,unclassified
46J,47F,Cps46J,Serotype 47F CPS precursor,0.3,67.0,0.67,-0.5777669993169522,False,False,unclassified
46J,48,Cps46J,Serotype 48 CPS precursor,0.1,64.0,0.64,-0.6438561897747247,False,False,unclassified
47AJ,1,Cps47AJ,Serotype 1 CPS precursor,0.0,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,2,Cps47AJ,Serotype 2 CPS precursor,0.0,76.0,0.76,-0.3959286763311392,False,False,unclassified
47AJ,4,Cps47AJ,Serotype 4 CPS precursor,0.6,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,5,Cps47AJ,Serotype 5 CPS precursor,0.6,75.0,0.75,-0.4150374992788438,False,False,unclassified
47AJ,6A,Cps47AJ,Serotype 6A CPS precursor,0.3,84.0,0.84,-0.25153876699596445,False,False,unclassified
47AJ,6B,Cps47AJ,Serotype 6B CPS precursor,0.2,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,6C,Cps47AJ,Serotype 6C CPS precursor,0.1,81.0,0.81,-0.3040061868900999,False,False,unclassified
47AJ,6D,Cps47AJ,Serotype 6D CPS precursor,0.0,72.0,0.72,-0.4739311883324124,False,False,unclassified
47AJ,7A,Cps47AJ,Serotype 7A CPS precursor,0.2,82.0,0.82,-0.2863041851566411,False,False,unclassified
47AJ,7B,Cps47AJ,Serotype 7B CPS precursor,0.1,76.0,0.76,-0.3959286763311392,False,False,unclassified
47AJ,7C,Cps47AJ,Serotype 7C CPS precursor,0.4,71.0,0.71,-0.4941090702700427,False,False,unclassified
47AJ,7F,Cps47AJ,Serotype 7F CPS precursor,0.3,70.0,0.7,-0.5145731728297583,False,False,unclassified
47AJ,8,Cps47AJ,Serotype 8 CPS precursor,0.3,72.0,0.72,-0.4739311883324124,False,False,unclassified
47AJ,9N,Cps47AJ,Serotype 9N CPS precursor,1.9,63.0,0.63,-0.6665762662748083,False,False,unclassified
47AJ,9V,Cps47AJ,Serotype 9V CPS precursor,0.3,82.0,0.82,-0.2863041851566411,False,False,unclassified
47AJ,9A,Cps47AJ,Serotype 9A CPS precursor,0.4,85.0,0.85,-0.23446525363702297,False,False,unclassified
47AJ,9L,Cps47AJ,Serotype 9L CPS precursor,1.1,68.0,0.68,-0.5563933485243852,False,False,unclassified
47AJ,10A,Cps47AJ,Serotype 10A CPS precursor,0.2,80.0,0.8,-0.3219280948873623,False,False,unclassified
47AJ,10C,Cps47AJ,Serotype 10C CPS precursor,0.3,70.0,0.7,-0.5145731728297583,False,False,unclassified
47AJ,10F,Cps47AJ,Serotype 10F CPS precursor,1.4,75.0,0.75,-0.4150374992788438,False,False,unclassified
47AJ,12A,Cps47AJ,Serotype 12A CPS precursor,0.2,91.0,0.91,-0.13606154957602837,False,False,unclassified
47AJ,12B,Cps47AJ,Serotype 12B CPS precursor,0.0,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,12F,Cps47AJ,Serotype 12F CPS precursor,0.0,58.0,0.58,-0.7858751946471527,False,False,unclassified
47AJ,13,Cps47AJ,Serotype 13 CPS precursor,0.4,75.0,0.75,-0.4150374992788438,False,False,unclassified
47AJ,14,Cps47AJ,Serotype 14 CPS precursor,0.2,73.0,0.73,-0.4540316308947075,False,False,unclassified
47AJ,15A,Cps47AJ,Serotype 15A CPS precursor,0.3,93.0,0.93,-0.10469737866669324,False,False,unclassified
47AJ,15B,Cps47AJ,Serotype 15B CPS precursor,0.2,73.0,0.73,-0.4540316308947075,False,False,unclassified
47AJ,15C,Cps47AJ,Serotype 15C CPS precursor,0.2,75.0,0.75,-0.4150374992788438,False,False,unclassified
47AJ,15F,Cps47AJ,Serotype 15F CPS precursor,0.2,76.0,0.76,-0.3959286763311392,False,False,unclassified
47AJ,16F,Cps47AJ,Serotype 16F CPS precursor,0.2,77.0,0.77,-0.3770696490798233,False,False,unclassified
47AJ,17A,Cps47AJ,Serotype 17A CPS precursor,0.3,77.0,0.77,-0.3770696490798233,False,False,unclassified
47AJ,17F,Cps47AJ,Serotype 17F CPS precursor,0.2,94.0,0.94,-0.08926733809708741,False,False,unclassified
47AJ,18A,Cps47AJ,Serotype 18A CPS precursor,0.1,76.0,0.76,-0.3959286763311392,False,False,unclassified
47AJ,18B,Cps47AJ,Serotype 18B CPS precursor,0.2,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,18C,Cps47AJ,Serotype 18C CPS precursor,0.4,70.0,0.7,-0.5145731728297583,False,False,unclassified
47AJ,18F,Cps47AJ,Serotype 18F CPS precursor,0.1,65.0,0.65,-0.6214883767462701,False,False,unclassified
47AJ,19A,Cps47AJ,Serotype 19A CPS precursor,0.4,69.0,0.69,-0.5353317329965558,False,False,unclassified
47AJ,19B,Cps47AJ,Serotype 19B CPS precursor,0.0,83.0,0.83,-0.2688167584278,False,False,unclassified
47AJ,19C,Cps47AJ,Serotype 19C CPS precursor,0.2,79.0,0.79,-0.3400754415976217,False,False,unclassified
47AJ,19F,Cps47AJ,Serotype 19F CPS precursor,0.3,71.0,0.71,-0.4941090702700427,False,False,unclassified
47AJ,20,Cps47AJ,Serotype 20 CPS precursor,0.2,73.0,0.73,-0.4540316308947075,False,False,unclassified
47AJ,21,Cps47AJ,Serotype 21 CPS precursor,0.7,86.0,0.86,-0.21759143507262677,False,False,unclassified
47AJ,22A,Cps47AJ,Serotype 22A CPS precursor,0.1,83.0,0.83,-0.2688167584278,False,False,unclassified
47AJ,22F,Cps47AJ,Serotype 22F CPS precursor,0.0,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,23A,Cps47AJ,Serotype 23A CPS precursor,0.2,75.0,0.75,-0.4150374992788438,False,False,unclassified
47AJ,23B,Cps47AJ,Serotype 23B CPS precursor,0.1,69.0,0.69,-0.5353317329965558,False,False,unclassified
47AJ,23F,Cps47AJ,Serotype 23F CPS precursor,0.0,84.0,0.84,-0.25153876699596445,False,False,unclassified
47AJ,24A,Cps47AJ,Serotype 24A CPS precursor,0.4,76.0,0.76,-0.3959286763311392,False,False,unclassified
47AJ,24B,Cps47AJ,Serotype 24B CPS precursor,0.2,77.0,0.77,-0.3770696490798233,False,False,unclassified
47AJ,24F,Cps47AJ,Serotype 24F CPS precursor,0.1,80.0,0.8,-0.3219280948873623,False,False,unclassified
47AJ,27,Cps47AJ,Serotype 27 CPS precursor,0.2,68.0,0.68,-0.5563933485243852,False,False,unclassified
47AJ,28A,Cps47AJ,Serotype 28A CPS precursor,0.1,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,28F,Cps47AJ,Serotype 28F CPS precursor,0.0,67.0,0.67,-0.5777669993169522,False,False,unclassified
47AJ,29,Cps47AJ,Serotype 29 CPS precursor,0.5,86.0,0.86,-0.21759143507262677,False,False,unclassified
47AJ,31,Cps47AJ,Serotype 31 CPS precursor,0.1,79.0,0.79,-0.3400754415976217,False,False,unclassified
47AJ,32A,Cps47AJ,Serotype 32A CPS precursor,0.0,67.0,0.67,-0.5777669993169522,False,False,unclassified
47AJ,32F,Cps47AJ,Serotype 32F CPS precursor,0.0,78.0,0.78,-0.3584539709124763,False,False,unclassified
47AJ,33A,Cps47AJ,Serotype 33A CPS precursor,0.1,80.0,0.8,-0.3219280948873623,False,False,unclassified
47AJ,33F,Cps47AJ,Serotype 33F CPS precursor,0.1,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,33B,Cps47AJ,Serotype 33B CPS precursor,0.1,77.0,0.77,-0.3770696490798233,False,False,unclassified
47AJ,33C,Cps47AJ,Serotype 33C CPS precursor,0.2,72.0,0.72,-0.4739311883324124,False,False,unclassified
47AJ,33D,Cps47AJ,Serotype 33D CPS precursor,0.1,71.0,0.71,-0.4941090702700427,False,False,unclassified
47AJ,34,Cps47AJ,Serotype 34 CPS precursor,0.1,64.0,0.64,-0.6438561897747247,False,False,unclassified
47AJ,35A,Cps47AJ,Serotype 35A CPS precursor,1.3,99.0,0.99,-0.014499569695115089,False,False,unclassified
47AJ,35B,Cps47AJ,Serotype 35B CPS precursor,0.2,72.0,0.72,-0.4739311883324124,False,False,unclassified
47AJ,35C,Cps47AJ,Serotype 35C CPS precursor,0.6,79.0,0.79,-0.3400754415976217,False,False,unclassified
47AJ,36,Cps47AJ,Serotype 36 CPS precursor,0.0,73.0,0.73,-0.4540316308947075,False,False,unclassified
47AJ,39,Cps47AJ,Serotype 39 CPS precursor,0.1,81.0,0.81,-0.3040061868900999,False,False,unclassified
47AJ,40,Cps47AJ,Serotype 40 CPS precursor,0.0,76.0,0.76,-0.3959286763311392,False,False,unclassified
47AJ,41A,Cps47AJ,Serotype 41A CPS precursor,0.0,79.0,0.79,-0.3400754415976217,False,False,unclassified
47AJ,41F,Cps47AJ,Serotype 41F CPS precursor,0.1,73.0,0.73,-0.4540316308947075,False,False,unclassified
47AJ,42,Cps47AJ,Serotype 42 CPS precursor,0.6,72.0,0.72,-0.4739311883324124,False,False,unclassified
47AJ,43,Cps47AJ,Serotype 43 CPS precursor,0.1,89.0,0.89,-0.16812275880832692,False,False,unclassified
47AJ,44,Cps47AJ,Serotype 44 CPS precursor,0.1,74.0,0.74,-0.4344028241457749,False,False,unclassified
47AJ,45,Cps47AJ,Serotype 45 CPS precursor,0.1,77.0,0.77,-0.3770696490798233,False,False,unclassified
47AJ,46,Cps47AJ,Serotype 46 CPS precursor,0.1,82.0,0.82,-0.2863041851566411,False,False,unclassified
47AJ,47A,Cps47AJ,Serotype 47A CPS precursor,14.4,65.0,0.65,-0.6214883767462701,True,False,unclassified
47AJ,47F,Cps47AJ,Serotype 47F CPS precursor,0.3,78.0,0.78,-0.3584539709124763,False,False,unclassified
47AJ,48,Cps47AJ,Serotype 48 CPS precursor,0.1,70.0,0.7,-0.5145731728297583,False,False,unclassified
47FJ,1,Cps47FJ,Serotype 1 CPS precursor,0.2,94.0,0.94,-0.08926733809708741,False,False,unclassified
47FJ,2,Cps47FJ,Serotype 2 CPS precursor,0.6,86.0,0.86,-0.21759143507262677,False,False,unclassified
47FJ,4,Cps47FJ,Serotype 4 CPS precursor,7.5,95.0,0.95,-0.07400058144377693,False,False,unclassified
47FJ,5,Cps47FJ,Serotype 5 CPS precursor,0.3,90.0,0.9,-0.15200309344504995,False,False,unclassified
47FJ,6A,Cps47FJ,Serotype 6A CPS precursor,0.5,94.0,0.94,-0.08926733809708741,False,False,unclassified
47FJ,6B,Cps47FJ,Serotype 6B CPS precursor,0.1,95.0,0.95,-0.07400058144377693,False,False,unclassified
47FJ,6C,Cps47FJ,Serotype 6C CPS precursor,0.1,99.0,0.99,-0.014499569695115089,False,False,unclassified
47FJ,6D,Cps47FJ,Serotype 6D CPS precursor,0.0,99.0,0.99,-0.014499569695115089,False,False,unclassified
47FJ,7A,Cps47FJ,Serotype 7A CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,unclassified
47FJ,7B,Cps47FJ,Serotype 7B CPS precursor,0.3,88.0,0.88,-0.18442457113742744,False,False,unclassified
47FJ,7C,Cps47FJ,Serotype 7C CPS precursor,2.6,85.0,0.85,-0.23446525363702297,False,False,unclassified
47FJ,7F,Cps47FJ,Serotype 7F CPS precursor,0.2,92.0,0.92,-0.12029423371771177,False,False,unclassified
47FJ,8,Cps47FJ,Serotype 8 CPS precursor,1.6,88.0,0.88,-0.18442457113742744,False,False,unclassified
47FJ,9N,Cps47FJ,Serotype 9N CPS precursor,1.7,96.0,0.96,-0.058893689053568565,False,False,unclassified
47FJ,9V,Cps47FJ,Serotype 9V CPS precursor,2.1,88.0,0.88,-0.18442457113742744,False,False,unclassified
47FJ,9A,Cps47FJ,Serotype 9A CPS precursor,1.8,97.0,0.97,-0.043943347587597055,False,False,unclassified
47FJ,9L,Cps47FJ,Serotype 9L CPS precursor,1.6,86.0,0.86,-0.21759143507262677,False,False,unclassified
47FJ,10A,Cps47FJ,Serotype 10A CPS precursor,5.3,80.0,0.8,-0.3219280948873623,False,False,unclassified
47FJ,10C,Cps47FJ,Serotype 10C CPS precursor,6.2,91.0,0.91,-0.13606154957602837,False,False,unclassified
47FJ,10F,Cps47FJ,Serotype 10F CPS precursor,6.2,101.0,1.01,0.014355292977070054,False,False,unclassified
47FJ,12A,Cps47FJ,Serotype 12A CPS precursor,0.2,79.0,0.79,-0.3400754415976217,False,False,unclassified
47FJ,12B,Cps47FJ,Serotype 12B CPS precursor,0.0,87.0,0.87,-0.2009126939259964,False,False,unclassified
47FJ,12F,Cps47FJ,Serotype 12F CPS precursor,0.0,91.0,0.91,-0.13606154957602837,False,False,unclassified
47FJ,13,Cps47FJ,Serotype 13 CPS precursor,3.2,101.0,1.01,0.014355292977070054,False,False,unclassified
47FJ,14,Cps47FJ,Serotype 14 CPS precursor,0.2,81.0,0.81,-0.3040061868900999,False,False,unclassified
47FJ,15A,Cps47FJ,Serotype 15A CPS precursor,0.2,80.0,0.8,-0.3219280948873623,False,False,unclassified
47FJ,15B,Cps47FJ,Serotype 15B CPS precursor,0.1,70.0,0.7,-0.5145731728297583,False,False,unclassified
47FJ,15C,Cps47FJ,Serotype 15C CPS precursor,0.2,94.0,0.94,-0.08926733809708741,False,False,unclassified
47FJ,15F,Cps47FJ,Serotype 15F CPS precursor,0.1,104.0,1.04,0.056583528366367514,False,False,unclassified
47FJ,16F,Cps47FJ,Serotype 16F CPS precursor,0.2,97.0,0.97,-0.043943347587597055,False,False,unclassified
47FJ,17A,Cps47FJ,Serotype 17A CPS precursor,0.2,89.0,0.89,-0.16812275880832692,False,False,unclassified
47FJ,17F,Cps47FJ,Serotype 17F CPS precursor,0.2,84.0,0.84,-0.25153876699596445,False,False,unclassified
47FJ,18A,Cps47FJ,Serotype 18A CPS precursor,0.2,91.0,0.91,-0.13606154957602837,False,False,unclassified
47FJ,18B,Cps47FJ,Serotype 18B CPS precursor,1.0,86.0,0.86,-0.21759143507262677,False,False,unclassified
47FJ,18C,Cps47FJ,Serotype 18C CPS precursor,1.6,90.0,0.9,-0.15200309344504995,False,False,unclassified
47FJ,18F,Cps47FJ,Serotype 18F CPS precursor,0.9,89.0,0.89,-0.16812275880832692,False,False,unclassified
47FJ,19A,Cps47FJ,Serotype 19A CPS precursor,0.6,95.0,0.95,-0.07400058144377693,False,False,unclassified
47FJ,19B,Cps47FJ,Serotype 19B CPS precursor,0.1,93.0,0.93,-0.10469737866669324,False,False,unclassified
47FJ,19C,Cps47FJ,Serotype 19C CPS precursor,0.2,100.0,1.0,0.0,False,False,unclassified
47FJ,19F,Cps47FJ,Serotype 19F CPS precursor,0.2,82.0,0.82,-0.2863041851566411,False,False,unclassified
47FJ,20,Cps47FJ,Serotype 20 CPS precursor,4.4,90.0,0.9,-0.15200309344504995,False,False,unclassified
47FJ,21,Cps47FJ,Serotype 21 CPS precursor,3.2,83.0,0.83,-0.2688167584278,False,False,unclassified
47FJ,22A,Cps47FJ,Serotype 22A CPS precursor,3.1,87.0,0.87,-0.2009126939259964,False,False,unclassified
47FJ,22F,Cps47FJ,Serotype 22F CPS precursor,3.5,89.0,0.89,-0.16812275880832692,False,False,unclassified
47FJ,23A,Cps47FJ,Serotype 23A CPS precursor,0.4,95.0,0.95,-0.07400058144377693,False,False,unclassified
47FJ,23B,Cps47FJ,Serotype 23B CPS precursor,0.1,94.0,0.94,-0.08926733809708741,False,False,unclassified
47FJ,23F,Cps47FJ,Serotype 23F CPS precursor,0.6,93.0,0.93,-0.10469737866669324,False,False,unclassified
47FJ,24A,Cps47FJ,Serotype 24A CPS precursor,0.5,90.0,0.9,-0.15200309344504995,False,False,unclassified
47FJ,24B,Cps47FJ,Serotype 24B CPS precursor,0.2,75.0,0.75,-0.4150374992788438,False,False,unclassified
47FJ,24F,Cps47FJ,Serotype 24F CPS precursor,0.1,88.0,0.88,-0.18442457113742744,False,False,unclassified
47FJ,27,Cps47FJ,Serotype 27 CPS precursor,0.2,77.0,0.77,-0.3770696490798233,False,False,unclassified
47FJ,28A,Cps47FJ,Serotype 28A CPS precursor,0.1,92.0,0.92,-0.12029423371771177,False,False,unclassified
47FJ,28F,Cps47FJ,Serotype 28F CPS precursor,0.0,91.0,0.91,-0.13606154957602837,False,False,unclassified
47FJ,29,Cps47FJ,Serotype 29 CPS precursor,3.3,89.0,0.89,-0.16812275880832692,False,False,unclassified
47FJ,31,Cps47FJ,Serotype 31 CPS precursor,0.1,89.0,0.89,-0.16812275880832692,False,False,unclassified
47FJ,32A,Cps47FJ,Serotype 32A CPS precursor,0.1,88.0,0.88,-0.18442457113742744,False,False,unclassified
47FJ,32F,Cps47FJ,Serotype 32F CPS precursor,0.0,96.0,0.96,-0.058893689053568565,False,False,unclassified
