catnr,compound_name,hgpcr,rlu,z_score,smiles
CFN98542,Syrosingopine,5HT4B,2820.0,-0.17820022647101094,CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)O[C@@H]2C[C@@H]3CN4CCC5=C([C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC
CFN98499,Serpentinine,5HT4B,2542.0,-0.8236681477601451,C/C=C\1/CN2CCC3=C(C2CC1C(CC4=C[N+]5=C(CC6C(C5)C(OC=C6C(=O)OC)C)C7=C4C8=CC=CC=C8N7)C(=O)OC)NC9=CC=CC=C39
CFN98338,Ervamycine,5HT4B,2640.0,-0.5961290963704503,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)OC)C(=O)OC
CFN98283,Mayumbine,5HT4B,2606.0,-0.6750712162403444,C[C@@H]1[C@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45
CFN98238,Vincosamide,5HT4B,2804.0,-0.21534945935096111,C=C[C@@H]1[C@@H]2C[C@@H]3C4=C(CCN3C(=O)C2=CO[C@H]1O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C6=CC=CC=C6N4
CFN98237,Strictosamide,5HT4B,2786.5,-0.25598143281340663,C=C[C@@H]1[C@@H]2C[C@H]3C4=C(CCN3C(=O)C2=CO[C@H]1O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C6=CC=CC=C6N4
CFN98205,11-Hydroxytabersonine,5HT4B,3087.0,0.44172759721315746,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)O)C(=O)OC
CFN98132,Isorhynchophyllic acid,5HT4B,4075.5,2.7368536410775786,CC[C@H]1CN2CC[C@@]3([C@@H]2C[C@@H]1/C(=C\OC)/C(=O)O)C4=CC=CC=C4NC3=O
CFN98013,Picralinal,5HT4B,2628.5,-0.6228301075029146,C/C=C\1/CN2[C@H]3C[C@@H]1[C@@]([C@@]45[C@@]3(NC6=CC=CC=C64)O[C@H]2C5)(C=O)C(=O)OC
CFN97998,11-Hydroxyhumantenine,5HT4B,4342.0,3.3556205512342485,C/C=C/1\CN(C2CC3(C4CC1C2CO4)C5=C(C=C(C=C5)O)N(C3=O)OC)C
CFN97989,N-Methoxyanhydrovobasinediol,5HT4B,2686.5,-0.48816413831309513,C/C=C/1\CN([C@H]2CC3=C([C@@H]4C[C@H]1C2CO4)N(C5=CC=CC=C35)OC)C
CFN97983,Humantenirine,5HT4B,3552.0,1.5213771777867091,C/C=C/1\CN[C@H]2C[C@@]3([C@@H]4C[C@H]1[C@@H]2CO4)C5=C(C=C(C=C5)OC)N(C3=O)OC
CFN97966,Rauvoyunine C,5HT4B,2845.0,-0.12015455009608882,C/C=C\1/CN2[C@H]3C[C@H]1C([C@@]45[C@@]3(NC6=C4C=CC(=C6)OC)O[C@H]2C5)(COC(=O)C7=CC(=C(C(=C7)OC)OC)OC)C(=O)OC
CFN97944,11-Hydroxyrankinidine,5HT4B,2962.5,0.1526601288660452,C/C=C/1\CNC2CC3(C4CC1C2CO4)C5=C(C=C(C=C5)O)N(C3=O)OC
CFN97942,Pseudoakuammigine,5HT4B,2789.0,-0.2501768651759144,C/C=C/1\CN2CCC34C5=CC=CC=C5N(C36C2CC1C4(CO6)C(=O)OC)C
CFN97941,Norfluorocurarine,5HT4B,2648.5,-0.5763935664029768,C/C=C\1/CN2CC[C@@]34[C@@H]2C[C@@H]1C(=C3NC5=CC=CC=C45)C=O
CFN97937,Koumine N-oxide,5HT4B,2480.0,-0.967621425169952,C[N+]1(CC2(C3CC4C5=NC6=CC=CC=C6C52CC1C3CO4)C=C)[O-]
CFN97910,Alstoyunine E,5HT4B,2574.0,-0.7493696820002448,C/C=C1/C[N+]2([O-])[C@H]3CC1C1C(OC(C)=O)[C@@]4(C[C@@H]12)C3=Nc1ccccc14
CFN97900,Akuammiline,5HT4B,3344.0,1.038437150347357,C/C=C\1/CN2CC[C@@]34C5=CC=CC=C5N=C3[C@@H]2C[C@H]1C4(COC(=O)C)C(=O)OC
CFN97888,Picraline,5HT4B,2880.0,-0.03889060317119783,CC=C1CN2C3CC1C(C45C3(NC6=CC=CC=C64)OC2C5)(COC(=O)C)C(=O)OC
CFN97887,11-Hydroxygelsenicine,5HT4B,3095.0,0.4603022136531325,CCC1=NC2CC3(C4CC1C2CO4)C5=C(C=C(C=C5)O)N(C3=O)OC
CFN97884,Vellosimine,5HT4B,2594.0,-0.702933140900307,C/C=C\1/CN2[C@H]3C[C@@H]1[C@H]([C@@H]2CC4=C3NC5=CC=CC=C45)C=O
CFN97880,Humantenidine,5HT4B,2875.5,-0.04933882491868381,CCC1=N[C@H]2C[C@@]3(C(=O)N(OC)c4ccccc43)[C@@H]3OC[C@H]2[C@H]1[C@@H]3O
CFN97762,Raucaffricine,5HT4B,2466.5,-0.9989660904124099,C/C=C/1\[C@@H]2C[C@H]3C4=NC5=CC=CC=C5[C@]46C[C@@H](C2C6OC(=O)C)N3[C@@H]1O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O
CFN97757,Vinorine,5HT4B,2637.0,-0.6030945775354409,CC=C1CN2C3CC1C4C2CC5(C4OC(=O)C)C3=NC6=CC=CC=C56
CFN97721,Serpentinic acid,5HT4B,2529.5,-0.8526909859476062,C[C@H]1[C@H]2C[N+]3=C(C[C@@H]2C(=CO1)C(=O)O)C4=C(C=C3)C5=CC=CC=C5N4
CFN97710,Akuammigine,5HT4B,2062.0,-1.9381451341586502,C[C@H]1[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45
CFN97697,Lochnericine,5HT4B,2509.5,-0.8991275270475438,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)C[C@H]5[C@@H]2O5)C6=CC=CC=C6N3)C(=O)OC
CFN97607,3-Hydroxysarpagine,5HT4B,2376.5,-1.2079305253621295,CC=C1CN2C3CC4=C(C2(CC1C3CO)O)NC5=C4C=C(C=C5)O
CFN97570,Scholaricine,5HT4B,1952.5,-2.1923851966808092,C[C@@H]([C@@H]1CN2CC[C@@]34[C@@H]2C[C@@H]1C(=C3NC5=C4C=CC=C5O)C(=O)OC)O
CFN97509,Leuconolam,5HT4B,2481.5,-0.9641386845874567,CCC12CCCN3C1(C(=CC3=O)C4=CC=CC=C4NC(=O)CC2)O
CFN97434,5-Methoxystrictamine,5HT4B,2051.5,-1.9625243182361174,C/C=C\1/CN2[C@H]3CC1C([C@]4(C3=NC5=CC=CC=C54)C[C@@H]2OC)C(=O)OC
CFN97305,Humantenine,5HT4B,2964.5,0.15730378297603897,C/C=C/1\CN([C@H]2C[C@@]3([C@H]4C[C@@H]1[C@@H]2CO4)C5=CC=CC=C5N(C3=O)OC)C
Prestw-1190,Olmesartan,5HT4B,3013.0,0.26991239514338794,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O
Prestw-1736,Irbesartan,5HT4B,3720.0,1.9114441230261858,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
Prestw-1707,Doxapram_hydrochloride,5HT4B,3092.0,0.4533367324881419,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
Prestw-1722,Azatadine_maleate,5HT4B,3605.0,1.6444340117015441,CN1CCC(=C2C3=C(C=CC=N3)CCC4=CC=CC=C24)CC1
Prestw-1421,Formoterol_fumarate,5HT4B,3562.5,1.5457563618641765,C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O
Prestw-1308,Phentermine_hydrochloride,5HT4B,3400.0,1.1684594654271825,CC(C)(CC1=CC=CC=C1)N
Prestw-1199,Tripelennamine_hydrochloride,5HT4B,3313.0,0.9664605116424535,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
Prestw-1749,Silodosin,5HT4B,3360.5,1.0767472967548055,C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
Prestw-1701,Clopidogrel,5HT4B,2880.0,-0.03889060317119783,COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
Prestw-1898,Isaxonine,5HT4B,3284.0,0.8991275270475438,CC(C)NC1=NC=CC=N1
Prestw-1721,Avobenzone,5HT4B,3003.5,0.24785503812091753,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC
Prestw-1346,Sumatriptan_succinate,5HT4B,2997.0,0.23276316226343777,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
Prestw-751,Terazosin_hydrochloride,5HT4B,3403.0,1.1754249465921733,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
Prestw-1894,Beclamide,5HT4B,2808.5,-0.20490123760347514,C1=CC=C(C=C1)CNC(=O)CCCl
Prestw-2007,Propanidid,5HT4B,2808.0,-0.2060621511309736,CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OC
Prestw-1043,Penbutolol_sulfate,5HT4B,2525.0,-0.8631392076950921,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O
Prestw-1516,Levalbuterol_hydrochloride,5HT4B,2772.0,-0.28964792511086146,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O
Prestw-1102,Fexofenadine_hydrochloride,5HT4B,2538.5,-0.8317945424526342,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
Prestw-1262,Carvedilol,5HT4B,3174.0,0.6437265509978864,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
Prestw-1258,Candesartan,5HT4B,2843.5,-0.12363729067858414,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
Prestw-1244,Bosentan,5HT4B,3031.0,0.3117052821333319,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
Prestw-1761,Rizatriptan_benzoate,5HT4B,2919.5,0.05282156550117914,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3
Prestw-1189,Montelukast,5HT4B,3399.0,1.1661376383721858,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
Prestw-1472,Hexachlorophene,5HT4B,3452.0,1.2891944722870206,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
Prestw-90,Pindolol,5HT4B,3773.5,2.035661870468519,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
Prestw-248,Clonidine_hydrochloride,5HT4B,4096.5,2.7856120092325134,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
Prestw-888,Promethazine_hydrochloride,5HT4B,4025.5,2.6207622883277346,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
Prestw-340,Domperidone,5HT4B,3918.0,2.3711658799155693,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
Prestw-250,Alprenolol_hydrochloride,5HT4B,3631.0,1.704801515131463,CC(C)NCC(COC1=CC=CC=C1CC=C)O
Prestw-1137,Esmolol_hydrochloride,5HT4B,4207.5,3.0433348123371675,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O
Prestw-801,Carbinoxamine_maleate_salt,5HT4B,4099.0,2.7914165768700054,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
Prestw-5,Atracurium_besylate,5HT4B,3541.0,1.4958370801817433,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C
Prestw-85,Baclofen,5HT4B,3881.5,2.2864191924081827,C1=CC(=CC=C1C(CC(=O)O)CN)Cl
Prestw-966,Sotalol_hydrochloride,5HT4B,4261.0,3.167552559779501,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
Prestw-807,Chloropyramine_hydrochloride,5HT4B,4295.5,3.2476555931768933,CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2
Prestw-88,Amidopyrine,5HT4B,4121.5,2.8436576856074356,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C
Prestw-332,Practolol,5HT4B,2493.0,-0.9374376734549925,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O
Prestw-1317,Pranlukast,5HT4B,3702.0,1.869651236036242,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
Prestw-981,Nitrocaramiphen_hydrochloride,5HT4B,3379.0,1.119701097272248,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=C(C=C2)[N+](=O)[O-]
Prestw-1299,Lapatinib,5HT4B,3400.0,1.1684594654271825,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
Prestw-733,Metoprolol-(+)-tartrate_salt,5HT4B,2750.0,-0.3407281203207929,[2H]C([2H])([2H])C([2H])(C([2H])([2H])[2H])NCC(COC1=CC=C(C=C1)CCOC)O
Prestw-174,Alverine_citrate_salt,5HT4B,2986.0,0.207223064658472,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2
Prestw-1057,Oxprenolol_hydrochloride,5HT4B,2652.5,-0.5671062581829892,CC(C)NCC(COC1=CC=CC=C1OCC=C)O
Prestw-338,N6-methyladenosine,5HT4B,2767.0,-0.3012570603858459,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
Prestw-818,Nadolol,5HT4B,2740.0,-0.3639463908707618,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O
Prestw-749,Isoetharine_mesylate_salt,5HT4B,3374.0,1.1080919619972636,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
Prestw-430,Cisapride,5HT4B,106281.0,240.04034871056174,CO[C@H]1CN(CC[C@H]1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
Prestw-510,Cyclizine_hydrochloride,5HT4B,3723.0,1.9184096041911767,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-262,Triprolidine_hydrochloride,5HT4B,2782.0,-0.2664296545608926,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3
Prestw-905,Urapidil_hydrochloride,5HT4B,3198.5,0.7006113138453102,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
Prestw-26,Cimetidine,5HT4B,3561.5,1.5434345348091796,CC1=C(N=CN1)CSCCNC(=NC)NC#N
Prestw-27,Doxylamine_succinate,5HT4B,3193.5,0.6890021785703258,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
Prestw-342,Methapyrilene_hydrochloride,5HT4B,2649.5,-0.57407173934798,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
Prestw-103,Cyproheptadine_hydrochloride,5HT4B,2981.5,0.19677484291098604,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
Prestw-503,Cetirizine_dihydrochloride,5HT4B,2654.0,-0.5636235176004939,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
Prestw-1063,Naftifine_hydrochloride,5HT4B,3159.0,0.6088991451729332,CN(C/C=C/C1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32
Prestw-104,Famotidine,5HT4B,2894.0,-0.006385024401241435,C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N
Prestw-265,Dimenhydrinate,5HT4B,3075.0,0.41386567255319484,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
Prestw-345,Clenbuterol_hydrochloride,5HT4B,3066.5,0.3941301425857213,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
Prestw-505,Metaproterenol_sulfate,5HT4B,3067.0,0.39529105611321974,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
Prestw-1600,Aprepitant,5HT4B,2278.0,-1.4366304902793228,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F
Prestw-998,Zuclopenthixol_dihydrochloride,5HT4B,2586.5,-0.7203468438127837,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
Prestw-209,Metoclopramide_monohydrochloride,5HT4B,23030.0,46.745924555016046,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
Prestw-289,Pyrilamine_maleate,5HT4B,3245.5,0.8097371854301638,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
Prestw-1132,Celiprolol_hydrochloride,5HT4B,2764.5,-0.3070616280233381,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C
Prestw-191,Midodrine_hydrochloride,5HT4B,2881.5,-0.0354078625887025,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O
Prestw-1770,Perospirone_hydrochloride,5HT4B,2680.0,-0.5032560141705749,C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54
Prestw-1231,Asenapine_maleate,5HT4B,2740.5,-0.36278547734326333,CN1C[C@H]2[C@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
Prestw-1075,(R)_Propranolol_hydrochloride,5HT4B,2967.5,0.16426926414102963,CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O
Prestw-117,Chlorpheniramine_maleate,5HT4B,2728.5,-0.39064740200322595,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
Prestw-277,Labetalol_hydrochloride,5HT4B,2721.5,-0.40690019138820416,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
Prestw-198,Salbutamol,5HT4B,2945.5,0.11318906893109816,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
Prestw-290,Sulfinpyrazone,5HT4B,3042.0,0.3372453797382976,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
Prestw-47,Ticlopidine_hydrochloride,5HT4B,2545.0,-0.8167026665951544,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
Prestw-287,Oxybutynin_chloride,5HT4B,1850.5,-2.4292115562904915,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
Prestw-59,Pheniramine_maleate,5HT4B,2776.5,-0.27919970336337546,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
Prestw-201,Ranitidine_hydrochloride,5HT4B,3196.0,0.6948067462078179,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C
Prestw-361,Bambuterol_hydrochloride,5HT4B,3525.0,1.4586878473017932,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
Prestw-1081,(S)-(-)-Propranolol_hydrochloride,5HT4B,3860.5,2.2376608242532483,CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O
Prestw-1471,Amfepramone_hydrochloride,5HT4B,3389.5,1.1440802813497153,CCN(CC)C(C)C(=O)C1=CC=CC=C1
Prestw-282,Fenoterol_hydrobromide,5HT4B,2798.5,-0.22811950815344398,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
Prestw-842,Trimeprazine_tartrate,5HT4B,2720.5,-0.40922201844320105,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
Prestw-1364,Zafirlukast,5HT4B,3002.0,0.24437229753842218,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
Prestw-446,Carteolol_hydrochloride,5HT4B,2888.5,-0.019155073203724303,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
Prestw-371,Ketotifen_fumarate,5HT4B,2853.5,-0.1004190201286153,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
Prestw-138,Terfenadine,5HT4B,2187.0,-1.6479167522840394,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
Prestw-458,Melatonin,5HT4B,5291.0,5.559034426426293,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
Prestw-69,Acebutolol_hydrochloride,5HT4B,2977.5,0.1874875346909985,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C
Prestw-1161,Stanozolol,5HT4B,2437.0,-1.0674599885348182,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
Prestw-2062,Cresopirine,5HT4B,2707.5,-0.43940577015816057,CC1=C(C(=CC=C1)C(=O)O)OC(=O)C
Prestw-455,"Mebhydroline_1,5-naphtalenedisulfonate",5HT4B,2447.5,-1.0430808044573507,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4
Prestw-2064,Rufinamide,5HT4B,2918.5,0.05049973844618226,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F
Prestw-136,Astemizole,5HT4B,2494.5,-0.9339549328724972,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
Prestw-953,"(S,-)_Atenolol",5HT4B,3084.5,0.43592302957566526,CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O
Prestw-1016,Moxonidine,5HT4B,2867.5,-0.0679134413586589,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
Prestw-457,Meclozine_dihydrochloride,5HT4B,2837.5,-0.13756825300856546,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
Prestw-150,Dihydroergotamine_tartrate,5HT4B,12908.5,23.245552017865066,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C
Prestw-707,Diphenylpyraline_hydrochloride,5HT4B,3875.0,2.2713273165507033,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-947,Prazosin_hydrochloride,5HT4B,3649.0,1.746594402121407,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
Prestw-948,Timolol_maleate_salt,5HT4B,3647.0,1.7419507480114134,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O
Prestw-1506,Mizolastine,5HT4B,3455.5,1.2973208669795098,CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5
Prestw-861,Gabapentin,5HT4B,3796.5,2.0890638927334475,C1CCC(CC1)(CC(=O)O)CN
Prestw-382,Betaxolol_hydrochloride,5HT4B,3726.0,1.9253750853561673,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
Prestw-64,Chlorpromazine_hydrochloride,5HT4B,4764.0,4.335431568442934,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
Prestw-65,Diphenhydramine_hydrochloride,5HT4B,2901.5,0.011028678511235205,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
Prestw-945,Salmeterol,5HT4B,2916.0,0.044695170808690045,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
Prestw-306,Clemastine_fumarate,5HT4B,2846.0,-0.11783272304109194,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C
Prestw-706,Chlorcyclizine_hydrochloride,5HT4B,3660.5,1.7732954132538712,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
Prestw-240,Proglumide,5HT4B,2967.0,0.1631083506135312,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
Prestw-1040,Pyrvinium_pamoate,5HT4B,3054.5,0.3662682179257587,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C
Prestw-391,Terbutaline_hemisulfate,5HT4B,3221.0,0.7528524225827401,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O
Prestw-536,"(R,+)_Atenolol",5HT4B,2844.5,-0.12131546362358726,CC(C)NC[C@H](COC1=CC=C(C=C1)CC(=O)N)O
Prestw-475,Brompheniramine_maleate,5HT4B,3440.5,1.2624934611545564,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
Prestw-1735,Valsartan,5HT4B,3276.0,0.8805529106075688,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O
Prestw-1144,Mirtazapine,5HT4B,3239.0,0.794645309572684,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
Prestw-1922,Carazolol,5HT4B,3387.0,1.138275713712223,CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O
Prestw-886,Clioquinol,5HT4B,3271.5,0.8701046888600829,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
Prestw-812,Cromolyn_disodium_salt,5HT4B,2393.0,-1.169620378954681,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-]
Prestw-333,Zidovudine,5HT4B,3188.5,0.6773930432953413,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
Prestw-173,Tranylcypromine_hydrochloride,5HT4B,3184.5,0.6681057350753538,C1[C@H]([C@@H]1N)C2=CC=CC=C2
Prestw-1718,Amlexanox,5HT4B,2742.5,-0.3581418232332696,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
Prestw-1403,Entacapone,5HT4B,2644.5,-0.5856808746229644,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N
Prestw-330,Bisoprolol_hemifumarate,5HT4B,2654.0,-0.5636235176004939,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
