lipid_id,head,amino_acid,tail,amino_acid_full,aa_proteinogenic,head_description,log2_luc_pred,log2_luc_paper,log2_is_paper_verified,below_heatmap_floor,R,G,B,size_px,darkness
CHTrp-3,CH,Trp,3,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,207.7263990955342,192.65828151498022,216.1368004522329,3538,29.447447916666647
CHTrp-4,CH,Trp,4,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,197.18373205741628,197.18373205741628,213.86379585326955,3135,27.799218749999994
CHTrp-5,CH,Trp,5,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",9.270094161098367,,0,0,198.23729977116705,161.29885583524026,194.53432494279176,4370,49.57385416666665
CHTrp-6,CH,Trp,6,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,200.66390423572744,195.99570288520565,214.64180478821362,3258,28.27848958333331
CHTrp-7,CH,Trp,7,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,189.54402290622764,200.5236220472441,212.4062276306371,2794,25.992447916666634
CHTrp-8,CH,Trp,8,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",8.04038049207584,,0,0,203.70117986997352,172.17986997351312,202.76354442571636,4153,41.93151041666664
CHTrp-9,CH,Trp,9,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",9.409475904000232,,0,0,198.4409556313993,161.64459613196814,194.75358361774744,4395,49.55364583333332
CHTrp-10,CH,Trp,10,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",15.230994442254673,16.3934407,1,0,159.70780298837852,89.67515218594356,142.20973990038738,5421,106.16177083333335
CHTrp-11,CH,Trp,11,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",12.57303462286638,,0,0,183.7036139713305,132.72925499697152,172.7472239047042,4953,72.19598958333336
CHTrp-12,CH,Trp,12,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,180.69453781512604,204.14705882352942,211.31512605042016,2380,23.38255208333331
CHTrp-13,CH,Trp,13,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,170.80076211213935,208.69951007076756,209.54926510615132,1837,19.461458333333326
CHTrp-14,CH,Trp,14,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,183.0695443645084,203.88169464428458,211.05555555555554,2502,24.204218749999995
CHTrp-15,CH,Trp,15,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,188.89880304679,201.65469713456656,212.601378309757,2757,25.57239583333336
CHTrp-16,CH,Trp,16,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,171.30919978225367,208.97550353837778,209.83179096352748,1837,19.352187500000014
CHTyr-1,CH,Tyr,1,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,178.15829257447754,205.1316140506892,210.4948866162739,2249,22.57765624999999
CHTyr-2,CH,Tyr,2,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",9.471077968291883,,0,0,199.58089403222147,164.76673474018608,196.78942591331972,4407,48.363229166666684
CHTyr-3,CH,Tyr,3,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",8.889230360392293,,0,0,201.1171003717472,166.9672397769517,199.22118959107806,4304,45.875989583333364
CHTyr-4,CH,Tyr,4,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,208.7431602456728,192.79480737018426,216.18090452261308,3582,29.583958333333328
CHTyr-5,CH,Tyr,5,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,180.5268456375839,204.07676174496643,211.22189597315437,2384,23.50515625
CHTyr-6,CH,Tyr,6,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.653545213341186,,0,1,212.27465166130762,190.65836012861737,216.97481243301178,3732,30.27838541666668
CHTyr-7,CH,Tyr,7,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.253754098623876,,0,1,210.45275805570725,191.63380666302567,217.001638448935,3662,29.90494791666663
CHTyr-8,CH,Tyr,8,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,206.8197142857143,192.82142857142858,215.2657142857143,3500,29.509375000000006
CHTyr-9,CH,Tyr,9,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",8.012442268865424,,0,0,204.62424680645938,174.97372860930344,204.62424680645938,4149,40.79510416666665
CHTyr-10,CH,Tyr,10,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",14.60253876636498,15.4713894,1,0,169.35090361445782,107.00753012048193,154.6961596385542,5312,93.30088541666666
CHTyr-11,CH,Tyr,11,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",9.6440133515713,,0,0,198.50371872887087,161.73856209150327,194.79084967320262,4437,50.134270833333346
CHTyr-12,CH,Tyr,12,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,196.39799547365018,198.22502424830262,213.94988684125445,3093,27.46895833333332
CHTyr-13,CH,Tyr,13,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,182.89645559538033,202.80605336519315,211.88251692552768,2511,24.271666666666647
CHTyr-14,CH,Tyr,14,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,193.0047635250085,199.41306566859475,213.22354542361347,2939,26.727291666666645
CHTyr-15,CH,Tyr,15,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,207.90623245367772,192.9250421111735,216.27624929814712,3562,29.55515625000001
CHTyr-16,CH,Tyr,16,tyrosine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.121770643476797,,0,1,209.70450797141285,191.94420010995051,216.22567344694886,3638,29.959010416666644
CHVal-1,CH,Val,1,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,207.84778959149412,192.89507554560717,216.24034695019586,3574,29.768854166666642
CHVal-2,CH,Val,2,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,195.4768729641694,198.23583061889252,213.93811074918565,3070,27.357447916666672
CHVal-3,CH,Val,3,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,165.7806364251862,211.45971563981044,209.71563981042655,1477,16.510729166666636
CHVal-4,CH,Val,4,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,165.44444444444446,211.235499650594,209.55415793151641,1431,16.221718750000008
CHVal-5,CH,Val,5,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,177.07100591715977,205.81156121984523,210.4506144742831,2197,22.143020833333367
CHVal-6,CH,Val,6,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,171.26415094339623,208.977897574124,209.8323450134771,1855,19.492135416666684
CHVal-7,CH,Val,7,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,173.56277695716395,207.33579517479075,209.98178237321517,2031,20.966197916666687
CHVal-8,CH,Val,8,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,206.02994529225452,193.84422689317591,215.36913331413763,3473,29.266822916666655
CHVal-9,CH,Val,9,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,192.13028649386084,199.43212824010914,213.2349931787176,2932,26.676510416666645
CHVal-10,CH,Val,10,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",10.17876707124275,,0,0,197.9611821790913,161.4183943537715,195.22165857962065,4534,51.37796875000001
CHVal-11,CH,Val,11,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,202.41311475409836,194.99612518628913,215.49448584202682,3355,28.810156250000006
CHVal-12,CH,Val,12,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,187.26607538802662,201.76274944567626,212.63340724316333,2706,25.261302083333362
CHVal-13,CH,Val,13,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,182.9419767907163,203.76150460184073,211.00560224089637,2499,24.150416666666644
CHVal-14,CH,Val,14,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,172.32269686052496,207.60576428203808,210.2789500772002,1943,20.24598958333337
CHVal-15,CH,Val,15,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,206.1482748788138,193.96122041631023,215.40661534074707,3507,29.510156249999994
CHVal-16,CH,Val,16,valine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,198.76520642924677,196.9180586196029,214.57768673179956,3173,27.84145833333335
LHAad-1,LH,Aad,1,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,183.8920521945433,202.97706603400553,212.0083036773428,2529,24.243124999999992
LHAad-2,LH,Aad,2,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,188.71252715423606,200.6020999275887,212.5003620564808,2762,25.79734375000001
LHAad-3,LH,Aad,3,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.13465481886536,199.47436773752563,213.2676008202324,2926,26.67739583333332
LHAad-4,LH,Aad,4,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,199.8270068450529,196.09365276913505,214.66023646546358,3214,28.108697916666642
LHAad-5,LH,Aad,5,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,198.89483568075119,196.12237871674492,214.67230046948356,3195,28.091979166666675
LHAad-6,LH,Aad,6,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,198.09362236883445,197.17090794847627,213.82312284008796,3183,28.080364583333335
LHAad-7,LH,Aad,7,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,204.3209587839813,194.10552470038002,215.44460684010522,3421,29.071197916666648
LHAad-8,LH,Aad,8,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.91631084543127,192.90748647879306,216.2516367776829,3513,29.4128125
LHAad-9,LH,Aad,9,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,194.56516001319696,198.25998020455296,212.9980204552953,3031,27.397604166666667
LHAad-10,LH,Aad,10,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",7.323590202270999,,0,0,208.21847070506456,181.3830685203575,210.10004965243297,4028,36.48744791666667
LHAad-11,LH,Aad,11,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.0406062339148,193.86188161281098,215.39205032885332,3497,29.43828124999999
LHAad-12,LH,Aad,12,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,197.36337760910817,197.36337760910817,213.95319418089818,3162,27.966770833333356
LHAad-13,LH,Aad,13,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,176.03932584269663,206.31413857677902,210.77996254681648,2136,21.64578125
LHAad-14,LH,Aad,14,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,198.83789738747245,196.9549889833176,213.69468051621027,3177,28.00598958333336
LHAad-15,LH,Aad,15,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,179.55264288783843,204.9312419424151,211.213579716373,2327,23.03229166666665
LHAad-16,LH,Aad,16,α-aminoadipic acid,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.38996297819827,204.0164541341012,211.20937885643767,2431,23.726406249999997
LHAla-1,LH,Ala,1,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,182.1973898858075,203.89763458401305,211.0848287112561,2452,23.772552083333352
LHAla-2,LH,Ala,2,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,185.88662131519274,201.55102040816325,211.55291005291005,2646,25.17750000000001
LHAla-3,LH,Ala,3,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,186.89283018867926,201.49056603773585,211.52716981132076,2650,25.12260416666669
LHAla-4,LH,Ala,4,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,198.97113594040968,196.1294227188082,214.74456859093732,3222,28.251562500000006
LHAla-5,LH,Ala,5,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,199.84531928084314,196.09981401115934,214.67854928704278,3226,28.137395833333358
LHAla-6,LH,Ala,6,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,198.26167345659667,197.37511751801944,213.92134127232842,3191,27.992343750000003
LHAla-7,LH,Ala,7,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,204.27638483965015,194.0524781341108,215.47259475218658,3430,29.082395833333322
LHAla-8,LH,Ala,8,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,195.6462140992167,198.39295039164492,214.07571801566579,3064,27.272916666666674
LHAla-9,LH,Ala,9,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,176.80227272727274,206.27636363636364,210.76954545454547,2200,22.04802083333331
LHAla-10,LH,Ala,10,alanine,1,"linear head (n-alkyl isocyanide, flexible)",7.69237029818845,,0,0,206.5210063507572,178.75720566682952,208.3800683927699,4094,38.464322916666646
LHAla-11,LH,Ala,11,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,166.64818481848184,211.44554455445544,209.70561056105612,1515,16.73989583333332
LHAla-12,LH,Ala,12,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,172.01443298969073,207.5077319587629,210.15257731958764,1940,20.344947916666655
LHAla-13,LH,Ala,13,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,167.51425030978933,210.04027261462207,209.15551425030978,1614,17.67473958333335
LHAla-14,LH,Ala,14,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,185.3629743196627,202.65044078190877,211.73284783441932,2609,24.80156249999999
LHAla-15,LH,Ala,15,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,170.7676549865229,208.6253369272237,209.48787061994608,1855,19.65979166666665
LHAla-16,LH,Ala,16,alanine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,166.74483204134367,210.58462532299743,209.76291989664082,1548,17.06296875000001
LHAsn-1,LH,Asn,1,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,186.33984962406015,201.803007518797,211.76954887218045,2660,25.180833333333368
LHAsn-2,LH,Asn,2,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.3862785862786,203.95800415800414,211.1891891891892,2405,23.523124999999993
LHAsn-3,LH,Asn,3,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.10807113543092,199.4746922024624,213.25239398084815,2924,26.57421875
LHAsn-4,LH,Asn,4,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.34305760709012,201.87629246676514,212.72673559822746,2708,25.255885416666672
LHAsn-5,LH,Asn,5,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,185.04431599229287,203.10134874759152,212.1664739884393,2595,24.56031250000001
LHAsn-6,LH,Asn,6,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,179.6734693877551,204.93069727891157,211.1687925170068,2352,23.179062499999986
LHAsn-7,LH,Asn,7,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,184.56077669902913,202.7673786407767,211.8345631067961,2575,24.584791666666632
LHAsn-8,LH,Asn,8,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,183.831955922865,202.87249114521842,211.90161353797717,2541,24.389062499999994
LHAsn-9,LH,Asn,9,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.4830258302583,201.9011070110701,211.89815498154982,2710,25.346666666666692
LHAsn-10,LH,Asn,10,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.542943312691662,,0,1,211.59951521680583,190.9916509561002,217.14004847831941,3713,30.227916666666687
LHAsn-11,LH,Asn,11,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.97444633730834,192.94548551959113,216.255820556502,3522,29.514635416666636
LHAsn-12,LH,Asn,12,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,174.43529411764706,207.34509803921569,210.0093137254902,2040,20.91880208333336
LHAsn-13,LH,Asn,13,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,165.40995907230558,211.19781718963165,209.42019099590723,1466,16.533385416666647
LHAsn-14,LH,Asn,14,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.3503920759389,203.96326867519605,211.22038794882377,2423,23.73067708333332
LHAsn-15,LH,Asn,15,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,167.4092906465788,210.01883239171374,209.13308223477716,1593,17.69541666666663
LHAsn-16,LH,Asn,16,asparagine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,171.80594679186228,208.75221700573815,209.57433489827855,1917,20.00515625
LHCha-1,LH,Cha,1,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",9.832717013930672,,0,0,200.8886404293381,166.3139534883721,198.137969588551,4472,48.14531249999999
LHCha-2,LH,Cha,2,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",10.212313005320848,,0,0,199.2136563876652,163.84757709251102,196.50484581497798,4540,50.14776041666664
LHCha-3,LH,Cha,3,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",11.033822796804799,,0,0,196.51387702818104,157.55401366353544,191.12937660119556,4684,55.126458333333346
LHCha-4,LH,Cha,4,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",7.59249931580953,,0,0,207.39656441717793,179.57914110429448,208.32122699386503,4075,37.96036458333333
LHCha-5,LH,Cha,5,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",15.075135459367107,15.0430273,1,0,174.70285290848463,116.62708410522416,161.09355316783993,5398,88.74510416666669
LHCha-6,LH,Cha,6,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",12.81031246397162,,0,0,188.5993198639728,142.4854970994199,180.46529305861173,4999,67.18838541666665
LHCha-7,LH,Cha,7,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",12.670229283586835,,0,0,189.46582227583434,143.40671491757138,181.32629674306392,4974,66.23020833333337
LHCha-8,LH,Cha,8,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",14.963666905208147,15.0422579,1,0,174.69765712160654,116.49683897359613,161.05243584975827,5378,88.46890625
LHCha-9,LH,Cha,9,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.84021937842778,201.52797074954296,212.4742230347349,2735,25.576197916666644
LHCha-10,LH,Cha,10,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",17.325509236853595,17.1984738,1,0,150.73230928546772,72.8555402140145,131.25785295132897,5794,124.34812500000001
LHCha-11,LH,Cha,11,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,162.23227132579652,214.38232271325796,209.5066803699897,973,12.216197916666687
LHCha-12,LH,Cha,12,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,164.53463035019456,212.9509727626459,209.515953307393,1285,14.866927083333309
LHCha-13,LH,Cha,13,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,166.03908355795147,211.46293800539084,209.7978436657682,1484,16.520624999999995
LHCha-14,LH,Cha,14,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,175.1642145230185,206.37304224015188,209.92643569055528,2107,21.57973958333332
LHCha-15,LH,Cha,15,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,173.57389162561577,207.30837438423646,210.01379310344828,2030,20.994687499999998
LHCha-16,LH,Cha,16,β-cyclohexylalanine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.86943111720356,199.3032899246059,213.18505825908156,2918,26.582760416666673
LHCit-1,LH,Cit,1,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,178.12218791354212,205.0414644905161,210.44287604764006,2267,22.72739583333336
LHCit-2,LH,Cit,2,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,191.15219647180905,199.45313040470427,213.21930127983396,2891,26.501458333333346
LHCit-3,LH,Cit,3,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,189.71100106119562,200.6377785638486,212.58967102935975,2827,26.061354166666632
LHCit-4,LH,Cit,4,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,176.51645804357904,206.07046824293,210.54659248956884,2157,21.80505208333335
LHCit-5,LH,Cit,5,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.52433628318585,201.96644542772862,211.97197640117994,2712,25.34640625
LHCit-6,LH,Cit,6,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,189.65662650602408,200.57831325301206,212.47129695251596,2822,26.08385416666664
LHCit-7,LH,Cit,7,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,197.35509554140128,197.35509554140128,213.93566878980891,3140,27.719479166666673
LHCit-8,LH,Cit,8,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.420910098212346,,0,1,210.56933911159263,191.8621343445287,217.15574214517878,3692,30.082239583333347
LHCit-9,LH,Cit,9,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,207.95535714285714,193.03236607142858,216.31863839285714,3584,29.78020833333335
LHCit-10,LH,Cit,10,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.399028805667161,,0,1,210.6301518438178,191.896420824295,217.14669197396964,3688,30.069322916666692
LHCit-11,LH,Cit,11,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.06383712905452,199.36611456176672,213.16839199447895,2898,26.452239583333323
LHCit-12,LH,Cit,12,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,167.43204488778053,210.071072319202,209.2637157107232,1604,17.66348958333336
LHCit-13,LH,Cit,13,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,167.51838006230528,210.0454828660436,209.22180685358256,1605,17.709062499999987
LHCit-14,LH,Cit,14,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,179.5343053173242,204.80317324185248,211.17109777015438,2332,23.11250000000001
LHCit-15,LH,Cit,15,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,168.44940476190476,210.16607142857143,210.16607142857143,1680,18.209843750000005
LHCit-16,LH,Cit,16,citrulline,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,177.9288908765653,204.93425760286226,210.32915921288014,2236,22.53932291666669
LHCth-1,LH,Cth,1,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,202.568480861244,195.08014354066987,214.5894138755981,3344,28.764427083333317
LHCth-2,LH,Cth,2,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.03947368421052,193.8758581235698,215.3340961098398,3496,29.384479166666665
LHCth-3,LH,Cth,3,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,200.79190751445086,196.17249771828415,214.70611499847885,3287,28.40880208333337
LHCth-4,LH,Cth,4,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,208.77814845704754,192.8609952738393,216.24798443147068,3597,29.720260416666633
LHCth-5,LH,Cth,5,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,188.04714548802946,201.69097605893185,212.59189686924495,2715,25.295364583333367
LHCth-6,LH,Cth,6,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.46029106029107,203.96839916839917,211.19002079002078,2405,23.48093750000001
LHCth-7,LH,Cth,7,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,176.3911612599906,206.53502585801598,210.98119417019277,2127,21.454583333333318
LHCth-8,LH,Cth,8,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.7598440707118,,0,1,212.30453333333332,189.6912,216.0616,3750,30.883802083333308
LHCth-9,LH,Cth,9,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",10.615800590082092,,0,0,196.14533622559654,157.853579175705,191.5882863340564,4610,54.12578124999999
LHCth-10,LH,Cth,10,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",14.142600544449053,,0,0,179.18134913051787,125.56239250907701,167.3510414676094,5233,80.81166666666667
LHCth-11,LH,Cth,11,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,172.34674922600618,207.68524251805985,210.32920536635706,1938,20.22807291666669
LHCth-12,LH,Cth,12,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,177.01840773124712,206.4307409111827,210.90427979751496,2173,21.78802083333335
LHCth-13,LH,Cth,13,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,163.7710355987055,212.8972491909385,209.49190938511327,1236,14.524114583333358
LHCth-14,LH,Cth,14,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,172.56869834710744,207.82438016528926,210.40960743801654,1936,20.132604166666653
LHCth-15,LH,Cth,15,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,169.55067567567568,208.92905405405406,209.7882882882883,1776,19.04036458333337
LHCth-16,LH,Cth,16,cystathionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,165.72320217096336,211.3134328358209,209.62483039348712,1474,16.518541666666636
LHEth-1,LH,Eth,1,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,171.03274288781535,208.7793880837359,209.6172839506173,1863,19.646510416666644
LHEth-2,LH,Eth,2,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.0810506566604,201.57373358348968,211.634521575985,2665,25.196770833333318
LHEth-3,LH,Eth,3,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,191.30554586675967,200.47192186955004,212.41506801534706,2867,26.251093749999995
LHEth-4,LH,Eth,4,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,195.31684800527532,198.08143752060667,213.82261787009563,3033,27.193645833333363
LHEth-5,LH,Eth,5,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,194.38631857237277,198.1011235955056,213.83873099801718,3026,27.266302083333358
LHEth-6,LH,Eth,6,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,190.44558303886924,200.5314487632509,212.44664310954064,2830,26.077968749999997
LHEth-7,LH,Eth,7,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.5038982355355,204.02954452195323,211.21132540008207,2437,23.73046875
LHEth-8,LH,Eth,8,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,182.18467183041173,203.9099062372605,211.11292295148797,2453,23.84041666666664
